query_key,query,geocoder,lat,lon,display_name_geocoder,geocode_status,geocode_source,match_level,relevance,isla_esperada,validated_in_island
89db7863b1b66d2b,"ALEMANIA 11 URB. SAN FERNANDO, Puerto de la Cruz, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
24d6f6fc5a90582d,"C/ AGUSTIN DE BETHENCOURT, 22, Puerto de la Cruz, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
cfa0b68aec16a60c,"C/ IRIARTE, 8, Puerto de la Cruz, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4161095,-16.5464868,"Calle Iriarte, La Ranilla, San Fernando, Las Dehesas, Puerto de la Cruz, Santa Cruz de Tenerife, Canarias, 38400, España",ok,nominatim,direccion_completa,0.05338934386205841,TENERIFE,TRUE
2bbe790e6e7b5dfa,"URBANIZACIÓN EL GRAMAL Nº 1, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4496221,-16.3108452,"Urbanización Los Bardinos, El Gramal, Taco, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38108, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
88f93e68eb56be1b,"C/ SAN FRANCISCO DE PAULA 83 FINCA EL CURA 3., San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
3d29b04931850896,"San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4857715,-16.3159422,"San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.5667547048013639,TENERIFE,TRUE
f0d1eca51c417d4f,"C/ CRTA- GENERAL SANTA CRUZ, Nº 61, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
da5cc722f45ff786,"C/ NAVA Y GRIMÓN, Nº 28, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4900934,-16.3130922,"Calle Nava y Grimón, San Roque, La Cuesta, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38201, España",ok,nominatim,direccion_completa,0.05339575265125502,TENERIFE,TRUE
c9412f2c241fc67b,"URBANIZACIÓN SAN DIEGO,5, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.5013826,-16.3251925,"Urbanización San Diego, La Manzanilla, La Cuesta, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38206, España",ok,nominatim,direccion_completa,0.05339575265125502,TENERIFE,TRUE
3a42554c8d4ea4c5,"C/ NAVA Y GRIMON, 28, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4900934,-16.3130922,"Calle Nava y Grimón, San Roque, La Cuesta, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38201, España",ok,nominatim,direccion_completa,0.05339575265125502,TENERIFE,TRUE
2e42ef3105718f90,"C/ VIANA, 64, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.492002,-16.3127712,"64, Calle Viana, San Roque, La Cuesta, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38201, España",ok,nominatim,direccion_completa,6.2419317921675707e-05,TENERIFE,TRUE
b101bce7927c14ec,"C/ ADEJE,35 B. DE LA SALUD ALTO, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
79c7c016902d0859,"C/ PALENZUELA -TEJINA, Nº 37, San Cristóbal de La Laguna, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
ce3e7efe4512566d,"C/ EL ROSARIO, S/N, San Juan de la Rambla, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.3802776,-16.6462555,"Calle el Rosario, Los Quevedos, San José, San Juan de la Rambla, Santa Cruz de Tenerife, Canarias, 38420, España",ok,nominatim,direccion_completa,0.05338463950560766,TENERIFE,TRUE
10cb074418c93565,"C/ MERCEDEZ MACHADO,1, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
991c354f36d01624,"Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.467178,-16.2507843,"Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.601592458766793,TENERIFE,TRUE
ec27955c14358b5e,"CTRA. GRAL. SANTA CRUZ - LA LAGUNA, Nº 48, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
0a3eb5a1b8227791,"C/ SANTA MARIA SOLEDAD, 12, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4582452,-16.2876564,"Calle Santa María Soledad, César Casariego, Vistabella, Ofra-Costa Sur, Santa Cruz de Tenerife, Canarias, 38010, España",ok,nominatim,direccion_completa,0.05339575265125502,TENERIFE,TRUE
58cd6f0f299cdb46,"CTERA. SANTA CRUZ- LA LAGUNA, 61, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
a3340dca98f892ec,"C/ COSTA Y GRIJALBA, Nº 30, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4701424,-16.2583827,"Calle Costa y Grijalba, Las Acacias, Zona Rambla, Centro-Ifara, Santa Cruz de Tenerife, Canarias, 38004, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
bc6efc75918cee74,"C/ MAYANTIGO, Nº 4, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4749288,-16.2974674,"Calle Mayantigo, El Coralito, Finca España, La Cuesta, San Cristóbal de La Laguna, Santa Cruz de Tenerife, Canarias, 38329, España",ok,nominatim,direccion_completa,0.05339575265125502,TENERIFE,TRUE
e4c633125e47eb05,"C/ DOMINGO J. MANRIQUE, 2., Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4706639,-16.2801736,"Calle Domingo J Manrique, Salud Alto, La Salud, Salud-La Salle, Santa Cruz de Tenerife, Canarias, 38008, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
339831b8aeca9096,"C/ PADRE JULIÁN ARMAS 9-14, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
cf52867112fb309f,"C/ ANDRÉS OROZCO BATISTA, 20, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.3421437,-16.4231908,"20, Calle Andrés Orozco Batista, Cosme, Arafo, Santa Cruz de Tenerife, Canarias, 38550, España",ok,nominatim,direccion_completa,5.211490043483661e-5,TENERIFE,TRUE
a9066770b7cbc0ac,"C/ GALCERÁN, 10, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4666018,-16.2562091,"Calle Galcerán, Las Acacias, Duggi, Centro-Ifara, Santa Cruz de Tenerife, Canarias, 38004, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
c03457360bf05c1f,"C/ SAN FELIPE, Nº 5, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4167602,-16.5523475,"Calle San Felipe, La Ranilla, San Fernando, Las Dehesas, Puerto de la Cruz, Santa Cruz de Tenerife, Canarias, 38400, España",ok,nominatim,direccion_completa,0.05338934386205841,TENERIFE,TRUE
c956ca67e90fe22c,"C/ RAMBLA SANTA CRUZ, Nº 93, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4701587,-16.2756354,"Calle San Juan de la Rambla, Salud Alto, La Salud, Salud-La Salle, Santa Cruz de Tenerife, Canarias, 38008, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
875bccfd17a63b3a,"C/ JUAN DE MIRANDA, Nº 10, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4656434,-16.265219600000002,"Calle Juan de Miranda, El Chapatal, Buenavista, Salud-La Salle, Santa Cruz de Tenerife, Canarias, 38006, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
2f74a835419fe171,"C/ AMÉRICA GONZÁLEZ S/N, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
e4dcc3f74b770f26,"C/ POETA RAMÓN GIL ROLDÁN, 3, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
0f1addc1a5076730,"PASEO ESCUELAS PÍAS, 25, Santa Cruz de Tenerife, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4727931,-16.2586981,"Paseo de las Escuelas Pías, Las Acacias, Las Mimosas, Centro-Ifara, Santa Cruz de Tenerife, Canarias, 38004, España",ok,nominatim,direccion_completa,0.0533985465781643,TENERIFE,TRUE
d2512a8d5cc3c801,"C/ ANTIGUA CRTA. DE LA CORUJERA, 118, Santa Úrsula, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
2d2b6e4a80429f05,"Santa Úrsula, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4061767,-16.4799173,"Santa Úrsula, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.4508016415516702,TENERIFE,TRUE
fc49e19d817152c9,"C/ CATALINA DE LORENZO CÁCERES Y CERÓN, 11, Santiago del Teide, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
f535c63b037a9ab9,"Santiago del Teide, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.2706986,-16.8164665,"Santiago del Teide, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.4542647907829187,TENERIFE,TRUE
f4415cb38f20472a,"C/ EL PATRONATO, Nº 3, Tacoronte, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.4780643,-16.4136958,"Calle el Patronato, Las Higueras, Tacoronte, Santa Cruz de Tenerife, Canarias, 38350, España",ok,nominatim,direccion_completa,0.05338606012054624,TENERIFE,TRUE
00ff2656e4b05f0d,"C/ CAMINO TRAZO, 7, Tacoronte, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
d8b0e6a21cbb343d,"Tacoronte, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.478974,-16.397723,"Tacoronte, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.4581564623302775,TENERIFE,TRUE
ed748f837274b6e8,"C/ CRTA. GENERAL PORTEZUELO, 88 LAS TOSCAS, Tegueste, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,TENERIFE,
ae86d1cd928ce3ef,"Tegueste, TENERIFE, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.5180023,-16.3357755,"Tegueste, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.4538177546844028,TENERIFE,TRUE
163bf51d66d28b9c,"CALLE CURATO S/N, Hermigua, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA GOMERA,
d10218230a929636,"Hermigua, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA GOMERA,
1592c331590a51ac,"LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.1192356,-17.2257471,"La Gomera, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,isla,0.5338351742934637,LA GOMERA,TRUE
d878e84c826a80bc,"C/ LAS TRINCHERAS, S/N, Alajeró, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA GOMERA,
8c081f73ea325acf,"Alajeró, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA GOMERA,
06d03f1215f38f38,"C/ PROFESOR ARMAS FERNÁNDEZ, 4, San Sebastián de la Gomera, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA GOMERA,
3b5f34d234218146,"San Sebastián de la Gomera, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.0908579,-17.1078347,"Parador de La Gomera, Calle Náutico, San Sebastián de la Gomera, Santa Cruz de Tenerife, Canarias, 38800, España",ok,nominatim,municipio_isla,1e-10,LA GOMERA,TRUE
b1aadca320f57ad5,"C/ LA ALAMEDA, 4, Valle Gran Rey, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA GOMERA,
555b01acb91cc785,"Valle Gran Rey, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA GOMERA,
8ac64c931d3751a2,"C/ LA VEGUETA, S/N, Vallehermoso, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA GOMERA,
bea6c7d5dc578d61,"Vallehermoso, LA GOMERA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA GOMERA,
1e3cfb743c51c858,"C/ CAMINO EL BREZAL DE ARRIBA, 7 DEPENDENCIA ""NINA JAUBERT"", Breña Alta, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
3c310bc845c56f85,"Breña Alta, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.6701487,-17.8109473,"Zona de Especial Conservación Monteverde de Breña Alta, San Pedro de Breña Alta, Breña Alta, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.08005136720836191,LA PALMA,TRUE
c5b0aefb1587bb0f,"C/ MACHINES, 15, Garafía, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
5041ccdd2e5100e6,"Garafía, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA PALMA,
affc47959ee737dd,"LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.6551163,-17.8572686,"La Palma, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,isla,0.5618336372790237,LA PALMA,TRUE
45f46f1fd76bb6a5,"C/ EL PINAR, 9, Puntagorda, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
ba0cda5432ce84ae,"Puntagorda, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.5131235,-17.832424,"Puntagorda, Fuencaliente de La Palma, Santa Cruz de Tenerife, Canarias, 38749, España",ok,nominatim,municipio_isla,0.06671796520943007,LA PALMA,TRUE
ef528ae76c5f371a,"C/ CRUZ HERRERA, 16, Puntallana, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
6195a3b3b841af8a,"Puntallana, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA PALMA,
2cebd7ad206adbe8,"C/ CIRO GONZÁLEZ, 7 A, San Andrés y Sauces, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
5d49ca283a289156,"San Andrés y Sauces, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.793743,-17.7651634,"Carretera Insular a San Andrés, San Andrés, Verada de Las Lomadas, Puerto Espíndola, San Andrés y Sauces, Santa Cruz de Tenerife, Canarias, 38729, España",ok,nominatim,municipio_isla,0.05338470054169524,LA PALMA,TRUE
acc7fd3adb495cc0,"LOMO CENTRO -CRTA. LAS NIEVES, 26, Santa Cruz de la Palma, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
e7cf9e934eb20f0b,"Santa Cruz de la Palma, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,28.6840051,-17.7626951,"Santa Cruz de La Palma, Casco Antiguo, Santa Cruz de La Palma, Santa Cruz de Tenerife, Canarias, España",ok,nominatim,municipio_isla,0.10671803387502858,LA PALMA,TRUE
7beb667aa314e452,"C/ SAN VICENTE DE PAÚL I, SANTA CRUZ DELA PALMA, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
cae8035b61c55a8b,"SANTA CRUZ DELA PALMA, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA PALMA,
25ff26469572ae6a,"CARRETERA DEL PUERTO, 2, Tazacorte, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,direccion_completa,,LA PALMA,
403c9ea1eb86eff0,"Tazacorte, LA PALMA, Santa Cruz de Tenerife, Canarias, Espana",nominatim,,,,not_found,nominatim,municipio_isla,,LA PALMA,
7225b475a5df55c6,"CALLE PATRICIO CABRERA S/N, El Pinar de El Hierro, EL HIERRO, Santa Cruz de Tenerife, Canarias, Espana",nominatim,27.7076561,-17.9788267,"Calle Patricio Cabrera, El Gusano, El Pinar, El Pinar de El Hierro, Santa Cruz de Tenerife, Canarias, 38914, España",ok,nominatim,direccion_completa,0.05338258258945598,EL HIERRO,TRUE
